RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
394943,22,"Orlando, FL",msa,FL,1146.6451408513208,1152.8399520072628,1160.4869731530614,1169.7243763146014,1179.0190832079943,1185.6450726374396,1192.1941503046603,1196.609759299965,1201.9345930527368,1204.5744751406241,1205.935546904079,1207.5003248940843,1209.803841593339,1213.9820380416159,1220.3260654341989,1228.553012252018,1238.6748683329508,1246.7485979138967,1253.4805729230575,1258.3829756426014,1260.9398975411111,1261.663318708386,1260.7631781454934,1260.493772785355,1266.6736999836655,1275.4240383849615,1280.7550107174359,1289.5220468394318,1300.0835938122718,1316.685336046533,1324.3082406048716,1327.127533766965,1326.7865800090494,1327.1148136282952,1330.9061698329797,1340.1958044867545,1348.9721366337603,1358.0119174556564,1367.1329758039149,1373.8580319782573,1383.4117012838203,1391.5048535145886,1402.7634778305726,1410.017039659007,1413.5116757959304,1414.697235715606,1415.8348594909844,1417.292204322569,1421.8841620494493,1426.0809710600645,1435.0133441050236,1445.6778983061029,1455.123409367792,1464.3045329999043,1468.7742344784056,1472.6596639116342,1475.665620287069,1476.8338828475185,1475.3913142300455,1475.5005918526626,1476.8288778085969,1484.1749361814914,1487.022729600691,1484.8684864240658,1481.3649052609815,1479.8808700443394,1486.9826246965258,1490.8378162101453,1494.7516479849319,1494.6440219869753,1498.5665248416349,1500.6063094730541,1508.123380971151,1518.2226741383404,1533.6118223985407,1556.3738910008817,1588.418163591607,1630.6235912777825,1674.4691791799498,1720.6633162944977,1762.9180226117676,1797.8223028490688,1818.746271593037,1832.3194402944928,1845.1649410606965,1861.5090442512328,1888.109872687731,1918.0681542613377,1953.2658378355698,1982.4197782037847,2006.1651108347867,2015.3975487487826,2010.0252244081828,2000.3521509919776,1993.3248882959906,1989.6800407441754,1990.183274105359,1995.7462478653258,2008.161351774671,2017.8748063321686,2027.9540224483605,2031.3517455031888,2034.8567802510775,2033.47313283832,2027.0758179110685,2017.619960483484,2006.779796039151,2002.337301447864,2006.9538203183079,2014.4452366216535,2024.2191126455243,2035.8301575459234,2047.1808138168576,2057.5855129307283,2062.6258465539618,2059.7770544024825,2056.622323572425,2042.3759314507558
394458,23,"Charlotte, NC",msa,NC,1040.0660037281427,1045.9337225849945,1051.8413432813304,1063.0948321866413,1072.7842607743357,1080.5377949255228,1085.7089137031448,1090.0906984078354,1091.9165175464361,1091.5777785634227,1091.9025031704355,1093.7648315289414,1098.1061158154337,1104.9904802913545,1112.0804383102707,1117.9198655511102,1122.9278169301622,1128.8638140213282,1136.3203399676165,1140.5730099271234,1142.1639089872876,1144.0754463323258,1141.858405467593,1140.4740785129677,1143.6337794599854,1153.1712307291732,1168.2632138958236,1180.8545502268414,1192.1040583941792,1199.954088521387,1204.2377195511797,1205.5301958253826,1206.8801335118908,1202.1951542661538,1204.3856005324549,1204.8927061541485,1209.3684828766209,1216.3781829164623,1222.798447845793,1234.8073329011384,1241.4707383460814,1251.106791830343,1256.6183605387191,1259.2219920412465,1254.8585382796643,1254.1036485788945,1257.5599915016958,1265.2690858581946,1273.3906206961533,1279.1352126594097,1287.5199788713858,1293.9745753887148,1302.156327213919,1309.8285595702007,1316.2351318421306,1319.0666498161759,1323.4426986413073,1322.5286351263637,1321.3404590568914,1317.7743989772657,1321.4712665337595,1324.951081510151,1336.7333010740545,1334.563435930062,1336.1388376752006,1334.1604832212172,1345.775263103009,1355.9821020151476,1362.3776932296141,1366.3728512238279,1372.097005642948,1375.454391280656,1381.1337204663673,1386.2977407269145,1398.411710077313,1419.1325019270125,1446.1839500153171,1477.5184518338779,1509.1152732137764,1541.22424718941,1566.8026521390461,1583.9427577112049,1591.411784689208,1602.4467016700949,1610.4649951061606,1620.7362004246947,1630.2361174122157,1647.5325335270318,1674.1012022760553,1704.040775729386,1730.9317965031198,1741.1457606188817,1738.7288324974916,1733.3305026424312,1728.81219789051,1728.3099480092014,1729.3010267122497,1733.792002037976,1742.781417032669,1749.6728826662018,1761.3644594368725,1770.6760786170485,1778.6069546483766,1782.949647462192,1779.1021973501015,1772.3799986132447,1760.0438377810958,1755.365386544671,1755.5810863987308,1764.7524514962358,1768.443457234022,1775.362432410013,1778.99809556109,1789.7081730807906,1797.930634293648,1803.4939778498235,1804.0814298184728,1794.8492823712295
395055,24,"San Antonio, TX",msa,TX,1032.2877459898352,1036.4965646272676,1042.41992002584,1049.8781138457216,1059.1310207818624,1066.5070535953557,1069.1912745242885,1067.0969235922307,1066.1278845668103,1070.0578051878117,1072.0385747765397,1073.9668447359343,1073.6244376325556,1076.935566432677,1081.9267929802666,1090.3605744596284,1096.4225530150152,1101.9948597183463,1103.3539376405993,1105.9993122058622,1106.6514867695937,1105.7311245340254,1107.3792642030141,1107.0554380946128,1111.4500663999581,1115.0718241830416,1122.7309278338305,1129.6975337080185,1135.6999689297982,1143.1876619594761,1145.935885218193,1144.9600738651593,1141.5454466346741,1139.0275580833572,1137.2288446046177,1136.6540994893253,1137.8343744778142,1143.4472840384146,1150.130710956796,1155.6689437545706,1159.9867848139768,1165.1830846915875,1170.8634480601108,1175.9629590649356,1175.9401375572286,1175.7268365480445,1173.1384677537158,1171.8520895386757,1172.271015505915,1176.9279709586474,1183.8448747873033,1191.354702693741,1196.9766696073953,1202.8428576664464,1206.9316970074658,1212.9995971767278,1214.5211588026973,1214.1425570907168,1208.3743400726496,1207.8728455477105,1207.6113509163097,1214.5009456897774,1218.9929175240648,1220.2693149352706,1217.4285133529304,1217.590843578554,1225.2166210589849,1231.1640834940533,1234.7438831313186,1234.5145391522206,1235.683248878857,1239.1496005425417,1241.6413261296616,1245.0597744577256,1252.2140073254877,1267.3061074374446,1287.2834747634085,1309.645139258782,1335.1000922771689,1361.292158900366,1381.6480156784094,1393.2669296306753,1398.532368553669,1404.5288566058189,1410.1522046864077,1422.6478666560727,1435.2646439318585,1449.2064086864655,1460.6768806404607,1471.9450094070105,1485.4068095592834,1489.989106881197,1487.1550683698179,1475.192516045164,1466.5681062160131,1463.8877958901448,1470.0671022137553,1474.1885377607666,1484.191396599967,1486.4145230319318,1493.0858172689102,1489.3785946002492,1488.6671336810825,1484.1263686385282,1478.97035420992,1471.1485686512083,1467.5315398123917,1466.3182847124936,1467.6519901107415,1469.1324505882787,1474.9464838206052,1481.909117396582,1486.8046783893788,1488.6474037062605,1489.5401019271767,1488.2061292751193,1481.319417238047,1464.9322850087556
394998,25,"Portland, OR",msa,OR,1152.6953371825841,1160.5889279580824,1178.3667635520037,1195.1535689984628,1213.7470802975422,1229.1341936185413,1247.697943849479,1260.9959142754083,1272.1989340522207,1275.0513010262428,1271.822553045764,1269.0114258987808,1271.4268594744287,1281.0171417765218,1293.405841283052,1305.26030870268,1319.9212700653877,1331.9379475883366,1339.3119762455945,1341.422381373316,1341.2624875382664,1336.9120962133268,1331.961779071388,1329.413037473309,1335.2376431649398,1347.0926991739877,1362.501535311254,1377.9099171976366,1388.3915088898868,1396.1760669467321,1399.723401120957,1403.5683298439117,1401.418967121494,1394.3354804938558,1387.7194770689352,1381.4935564874763,1381.612539558843,1383.6448676030698,1393.8734403127257,1406.486861172708,1420.5835953473368,1429.703590114081,1435.977692041493,1439.8227388321181,1439.039433363259,1435.0482342376831,1430.7823993696359,1431.1754695829582,1435.4883216359376,1438.5961466446124,1448.0305962355526,1456.5875485256051,1471.2174283794982,1477.9453705049036,1488.5380272771974,1491.2539038733817,1493.3006586562622,1488.0759183031678,1485.2452337426357,1481.9720920663538,1483.7491665048499,1488.1701998462331,1496.0586099261577,1494.9756575982362,1492.7001450474338,1494.9239364649939,1508.6668567467186,1519.4843502562344,1523.61088691524,1515.7824832314097,1509.8593491125469,1501.5544130525732,1507.4559919129506,1515.3509034149445,1531.1750635937203,1551.999813669468,1578.5856817678932,1609.9543011068101,1635.6521016870174,1659.8072695482713,1677.8293324485999,1685.9945605150492,1687.9028703272206,1686.017272287762,1688.589192331075,1698.0034461699934,1712.46095140588,1733.6219656395933,1757.626195219799,1785.092903518571,1807.2562266944794,1817.4104268032354,1818.2818484750753,1808.5951536393036,1799.2898418359493,1793.1395875776984,1794.2739622748475,1803.3992771805506,1812.9060073099147,1816.9706760718402,1817.5711366745975,1813.1815110388075,1814.7728726068144,1812.1421754580253,1808.119091864652,1799.2133738224165,1787.8858705730233,1783.8504540572658,1785.4580913239938,1798.0309707729662,1810.2063832179238,1828.8715186734037,1845.2445867185336,1861.2221523514997,1872.3226861491626,1874.6656090897793,1874.7292458675388,1866.5422060098697
395045,26,"Sacramento, CA",msa,CA,1256.5230994021454,1265.2885366393598,1274.7354465745013,1285.6477611331209,1297.0784370449148,1308.2319833093245,1315.5393378553704,1326.738468509933,1336.1062407922452,1342.7419356008277,1344.692730497028,1346.6756575830543,1354.964273236156,1361.5035200719212,1369.9802792135486,1382.8816169997083,1401.0387305482714,1419.597664247074,1429.4702322365245,1436.8660554389335,1434.1784574186568,1436.8908212764545,1436.9970835705005,1445.185744714513,1453.3027292978718,1471.3763520191085,1492.8941733683466,1513.2377793141306,1531.2368079376286,1545.268461173447,1558.8406005254124,1569.284287879642,1576.0120930463133,1579.6011510239568,1575.7027983508322,1575.5774156592345,1579.0011926686611,1583.808989995586,1598.9561123372823,1614.6474000114397,1635.4797784758339,1646.8682047352404,1654.8944959493851,1663.0027786469302,1663.502296562984,1664.2595121089512,1658.6261240040844,1662.334700196643,1665.102794081473,1677.6181883002823,1690.4019361458138,1708.193678980561,1720.903032328398,1734.0861077997897,1741.1008685649933,1747.4236312820565,1746.9227419764657,1747.0124003141755,1741.5177621134253,1740.0487476536678,1743.102040286919,1754.1954694831159,1765.199999141621,1769.1360541773324,1769.2829840315467,1780.9458631783743,1796.9139135312976,1821.7347757480882,1838.168312007653,1853.6938957958805,1863.5511599075146,1868.1418405867078,1880.575443484122,1893.6601828803687,1913.4653243337352,1932.5543293352036,1969.3705337492684,2004.9117813426806,2047.803257369223,2075.0506051792454,2099.850736376875,2107.929021951086,2114.1115672058945,2111.4195412591953,2116.465158598361,2122.917153775299,2141.278825762457,2160.2793658010864,2177.7567075552042,2195.22692959483,2208.652259564194,2218.3226173853577,2215.637429215068,2210.6693243556397,2191.4011397696468,2173.8399659285533,2166.8258553630426,2172.603597173284,2193.0494882583457,2201.3001892905277,2216.7968435199778,2225.2763168805864,2234.5345138148846,2237.631234086036,2243.385622439892,2243.469648153226,2239.9500533593555,2233.102904263247,2236.927978468388,2247.3114235199228,2262.4254574712313,2279.9814520919313,2294.9417075425035,2305.398783574932,2309.675923834353,2319.540497057811,2320.8083155380787,2319.437782618959
394982,27,"Pittsburgh, PA",msa,PA,967.9020730670844,974.985009565439,979.4822740539925,985.2721297056316,993.3685584842959,995.2743887885964,996.2484754264582,992.4161522863933,988.3974628235179,984.1740136364706,986.0900044483237,989.018922556509,999.1845509837307,1003.8250793897689,1013.1618282942591,1015.1318516527358,1016.8188216276658,1014.3070202091387,1013.2080869337356,1006.8800109678737,1003.7743775253035,994.4258537416646,992.3201496435823,989.3928913334444,997.3959316603602,1009.1041489655851,1021.7621268186053,1029.3807366719493,1032.9185692525318,1034.6951854816639,1033.9697196828113,1033.6780545818015,1029.4764396281096,1027.527725587366,1027.5398909010667,1030.7316410752444,1035.1634199247594,1042.3955552847208,1051.644719729694,1058.9570656311612,1063.5439260212981,1064.72567811033,1067.6441537924327,1062.7426635177096,1061.803669229768,1060.0207937770606,1066.6391770033226,1072.9232520276084,1078.1148026671926,1085.014467227326,1090.4582054858822,1096.353684590369,1098.3667997083207,1099.7167259078976,1099.533303290499,1100.5238756840427,1102.5781888721444,1108.0389773222494,1112.1085988223847,1116.6360734701955,1121.025287962886,1127.4145173425102,1133.799171868696,1134.9586831312488,1135.7860057669056,1134.7829131299084,1138.454187017212,1138.330235158249,1140.8214579071207,1141.3193830317834,1142.2500120074883,1141.9982272087077,1144.1373132323558,1150.8916214209987,1158.6187066435052,1168.6774350063463,1180.2287851385204,1194.9480452380456,1207.6694079079568,1219.2967993764444,1226.329635748465,1230.5278689136076,1234.3673967031582,1233.3658357823958,1239.5471906939065,1244.135090374858,1256.6155925539733,1265.2398023918563,1276.7037789756216,1290.2327062670158,1303.9417965400291,1316.215211543808,1315.6789834424726,1312.365084003439,1304.3062515921467,1305.7028870303245,1308.6250379815422,1317.6191569396567,1322.8094953534874,1329.3640184185504,1336.9086523133092,1344.5399400529618,1349.914731396741,1352.3885479322148,1355.7195626737614,1358.5173276344779,1360.02642607751,1365.9110276167305,1374.3410958832264,1381.5858567158175,1381.0890963583429,1382.269500753228,1391.5358731306865,1404.4655811930515,1412.9466334866422,1417.7039498106521,1421.2504200760472,1423.828737366707
394466,28,"Cincinnati, OH",msa,OH,879.3340228526577,881.0234019071571,887.4207294696537,895.2275898745859,900.1231873369719,902.8966714718235,907.8428787512507,911.4337629404856,914.2647028314826,912.5485431853384,916.6572091321821,918.9928849334211,922.6255999142596,916.6670531667348,920.2141647659779,922.2150366059724,934.7318282413297,934.7184567025647,939.1454525809199,938.256798481848,941.1048359809315,940.2597653675846,943.3449073447363,946.5413973143459,954.3989684166495,958.2298842632174,963.4275885564753,968.2076304178255,975.6140598042603,980.6120177407184,985.3130991231307,988.8591463848392,988.5335124143315,986.9672648242085,985.1596761426574,989.5317826630994,993.9464201601975,1000.0532279509795,1008.6521932811007,1018.6368817747729,1025.6589335879823,1027.6696603674534,1029.7299957707921,1030.156749306837,1033.2422032080717,1037.1717631867134,1041.0449303960236,1047.6939946198736,1049.2084868743718,1055.21457725168,1061.1972194315367,1072.2203346300741,1081.469812556157,1085.082286861326,1088.498288545918,1090.2961095604355,1092.386955494568,1092.5064688963535,1097.0364409440654,1098.8380886249838,1104.573298210082,1111.2524832258807,1123.5926023248685,1128.7259045344906,1132.95695537213,1135.2797885236573,1143.2901791089894,1146.6103985886173,1151.7295241061322,1151.7011193710914,1154.275913790435,1156.9041608953555,1164.4043706048915,1170.4345452009718,1179.5501327195225,1192.4839865823608,1205.5096211197988,1220.5046848229467,1232.728413357105,1249.089296015153,1261.2756363829692,1267.2286827821488,1273.691184545161,1277.2126521130378,1285.5015785140408,1293.7664604790257,1309.5500367803136,1329.2264606578844,1346.2345792764856,1363.7100791427433,1380.4531287329937,1390.0292683468465,1392.453923662683,1391.4027560183747,1393.8121111219114,1397.5356577853804,1401.7680952977407,1408.0654541907463,1418.639771979653,1429.4645300678642,1445.5117898290641,1452.3961308368628,1461.0727093839648,1463.6831108789702,1467.0910371074226,1476.6847801852439,1481.5078478519772,1491.7187662660733,1492.6745229206576,1497.3176836574653,1504.5824162911597,1512.4994075257646,1521.4754004005174,1530.0978092679782,1536.594552020027,1548.3092048175786,1553.5839544563244,1560.6336550254055
394355,29,"Austin, TX",msa,TX,1195.8625881089472,1205.769618718781,1212.8006970638469,1219.5059062511457,1231.5251916784075,1240.007846716952,1248.2322772140085,1252.301848273312,1252.7004683259274,1248.2883774970717,1245.0535247942837,1248.0784691936283,1253.1678835404641,1255.545572314234,1260.0514495260265,1267.9064594988083,1278.83139053804,1285.8799720528145,1290.5888207233522,1289.3409367917861,1284.7290943658575,1276.7060922018525,1272.3685019145878,1272.6657760522917,1278.261665811133,1288.508482369144,1302.7871266732955,1312.6452490754054,1318.3386927933514,1321.979275748408,1322.762644395265,1318.594957527785,1311.4624367694876,1304.1706598039145,1305.295201402933,1303.976164345834,1305.0755008787128,1312.410289743685,1320.5061721115844,1332.89758904232,1338.6526988366652,1349.7834184813134,1358.1978376618915,1362.9203118081468,1362.1109535138814,1360.9858339089465,1363.6314830746585,1363.7123253003442,1365.9201548871395,1372.9523155450947,1386.4332883625186,1397.821913086943,1405.7295311963858,1412.42616769683,1421.082189077492,1427.4632623119692,1428.4495344121638,1426.8612119701818,1423.2459345717475,1424.6814554802854,1428.143929977927,1435.2571727654563,1443.072075323928,1440.261108385162,1431.1914252372985,1424.1630387610358,1426.842076096624,1430.2709744875938,1423.973981998996,1416.9206052030008,1413.6899620318275,1415.615405198443,1423.8494026733147,1437.7924147419014,1459.156182589451,1489.5350355755993,1528.0082486135973,1574.7669175154065,1626.7924978802557,1676.3461039453787,1709.225022972922,1719.9357177779161,1716.1964721469892,1720.0489078835803,1724.93991791315,1742.5096464826338,1760.3042211231584,1786.1310614602528,1809.9365184121546,1834.7097089233023,1856.4260743803318,1858.962919336237,1849.607757108668,1827.375882343783,1806.8651975108744,1793.3509986943334,1789.658147842346,1793.9706726946163,1806.691156891768,1811.6229233056915,1818.0008449492984,1814.8188597511464,1814.0371020733671,1803.3082290128766,1786.008874673407,1767.7372003911978,1754.6058655929498,1744.4911306174854,1738.185235983148,1737.169473147693,1741.1431643507308,1749.433950548208,1757.4121318828873,1761.0565108966862,1756.736954578411,1740.5968649980869,1726.9250077881268,1709.6183106118121
394775,30,"Las Vegas, NV",msa,NV,996.6390960417936,1002.0929073827884,1008.3096426323029,1014.7317987765093,1021.8642647050609,1028.1452371879739,1034.0989332430484,1037.3416651700186,1041.5983845842923,1041.553525665245,1041.7261360016482,1040.2029283117176,1042.3513858961899,1045.712156444377,1049.8673851910185,1056.2760454905936,1063.1719510781288,1073.297024906771,1077.1641290888358,1081.0373922504775,1081.0401140196357,1083.1445084113063,1082.9214637462114,1082.6766942889478,1086.7143328662285,1094.7463279291894,1106.335175263555,1115.4849641866174,1124.266024177705,1132.5410515422416,1140.491140342763,1145.6383941740562,1149.366405741558,1150.2962323403412,1151.7382268188837,1154.0273910329947,1159.2500466301092,1167.312171403927,1177.8217122815347,1191.368166045174,1203.6676635665042,1213.2345438352174,1221.9511920363948,1227.614489546566,1232.43308044498,1233.8221890355378,1237.432951234183,1239.3883111163918,1244.4109988388384,1248.875860967942,1260.0053543502909,1271.286404468682,1284.4132532993763,1293.285874766948,1300.0365882868775,1305.0835078757245,1306.184957038325,1305.0097467901517,1303.7592242215587,1302.3101954198712,1305.0020988614392,1310.4330608442249,1317.9600555246975,1312.8081456012162,1308.7053189688,1310.6746400999332,1328.3001434673195,1346.2692493276786,1363.3988123491763,1377.2660420565592,1386.542684993274,1392.846392057689,1401.7703285907924,1414.174590933922,1430.3288049810226,1445.770228509102,1487.063113407804,1539.5531700970835,1601.5744357428584,1647.9040942909282,1684.1636608421024,1707.4370819991677,1717.203382199266,1719.215912872775,1722.5583884089674,1728.3715230029884,1738.154258009942,1749.4129583015638,1762.6740131519089,1777.0138713395932,1790.6511944052108,1783.3956182222917,1765.868264271598,1739.3137469021847,1722.3228628615732,1710.3914149148045,1709.8751191576855,1714.4114655764329,1727.6778274930068,1734.0837149155798,1745.0100927400451,1747.8913434621763,1754.0109328807946,1752.4370257787034,1749.165610333741,1748.8932905042552,1746.4096714283155,1745.9535811153155,1743.056146563803,1744.4318678553789,1755.1853889185975,1770.2474063047075,1790.2115492807677,1801.8728865044882,1804.2164296105955,1803.5251179151778,1798.1885328551252,1794.1054486792011
394735,31,"Kansas City, MO",msa,MO,868.860849405214,872.3588613675621,880.7849437372568,885.0189113349516,890.2955815841303,894.1367108153913,898.6126278726047,901.5742232279873,901.5472833313279,899.1503540946966,898.6741933517117,897.9276614623693,903.2261393043802,906.5799741657432,912.6061059220016,916.8239535588368,919.4132848354154,923.4148889182148,928.1465014030592,932.6878774278233,936.890950034918,937.1749148966753,936.8887040364614,936.152675443669,935.806255711771,941.5584496144525,947.695901724065,956.9240512043875,963.735810384975,967.5186450713367,970.6841414032178,972.1281619468497,973.6329439213736,973.2161134017739,974.7811492551733,977.2128123143991,978.4651868991289,981.31404291537,985.8722854881778,992.6535093739292,998.3447033962267,1004.3567243846084,1006.0672878411905,1007.5441817639665,1007.8234578562691,1007.3417937015129,1007.3201761598109,1006.6714724957536,1011.240035381428,1017.0131263604175,1023.605293934068,1031.7006167047994,1038.6156211319435,1045.5826939974575,1050.438010567111,1050.2633728083279,1046.994284350607,1042.1736884455208,1041.5697134848576,1047.3002374505443,1051.9428299679025,1058.2214186061656,1065.5612127435556,1074.1504366376023,1080.9427203328917,1086.5629640854097,1094.5881267554971,1100.5726483217743,1107.3133381678347,1106.2952424879957,1105.3819435046296,1096.6217119088215,1100.2995887231957,1108.1116895553648,1121.6491248061543,1136.4219327677904,1153.050961452201,1171.3246340619855,1185.9960632309896,1191.8443073023595,1196.6029471263942,1197.7627930699184,1203.2121738609078,1209.5002438322304,1217.614570543791,1227.0850928723592,1237.0850783850995,1252.188125160237,1271.3790539539455,1289.522834759514,1305.9392526889194,1314.7042251262233,1318.4198529166326,1314.2341104711452,1313.4469451246143,1314.6453288714497,1318.3351766018918,1321.5647306681458,1329.1125582664836,1340.5673319288846,1353.401816490973,1364.5372629789888,1371.3688399038952,1376.5976959247694,1375.2102109933737,1378.0944797744214,1380.8060067833649,1390.330560609156,1395.4119126315456,1402.3876849016706,1408.0140253546056,1414.9732103118915,1426.425615834278,1438.6517535920252,1449.0598281722994,1453.5990886652467,1455.604262475225,1454.6040396281132
394492,32,"Columbus, OH",msa,OH,925.5639283591961,927.1157398124717,927.8467997541783,931.0350998606077,942.1968720680247,950.2755098939604,957.96760887819,958.8598017462594,959.5310186580812,970.002192324329,966.2894066100334,964.9556488863311,962.075574890412,966.5845135883579,972.6864811010398,978.6652752974827,988.2282604086085,997.7296664535618,998.5472943419546,995.1532167509704,988.0120106299588,986.9917598179827,992.0036906565647,997.6370833313358,1003.1077633362148,1010.3980210455925,1020.5009487326399,1029.8064873155129,1033.3938130690613,1036.8243853697945,1038.0957117522137,1040.4909429173733,1044.128555082279,1045.0679118711732,1046.794958967181,1045.5038083451636,1053.1473136809923,1061.7068731649688,1076.8097675623521,1086.0561013474464,1095.2355701446459,1097.6598826538584,1101.4186591439925,1101.475126107633,1101.332038808579,1099.4070040142403,1097.8590797994068,1099.0193359464909,1105.6000836790163,1113.4130948040247,1123.9372224048343,1130.9773710653149,1139.2184049170455,1141.3454151563376,1144.5531363123823,1144.6936640812637,1149.2014014847996,1149.8235575684207,1152.0851609859176,1151.5733245102701,1157.3657642289027,1163.9353888528747,1175.5993810935272,1178.4917471047147,1183.4928441705113,1184.5961045856757,1193.332438290617,1199.4129726974718,1203.9383951367402,1211.490529328947,1214.7687822359542,1208.8677129763112,1208.3931140707418,1212.70499288897,1230.2750464062915,1242.9274402485978,1263.4674422439966,1280.441784719556,1298.2402190324683,1309.6217047844482,1319.4340829505,1323.0096285237153,1327.5497560165745,1331.1786952280827,1336.208829173562,1341.3494783736787,1351.8662492148699,1368.396987401984,1390.1735616282174,1415.1411919840966,1437.5756518411397,1446.7438772293035,1446.482836989726,1433.0307320178295,1421.9276155029863,1420.8831604981053,1427.0005750689888,1434.6326258305446,1443.858874459307,1457.6692144254268,1477.8219342900168,1487.9405127426364,1496.3940798998194,1501.408746834663,1502.115329473447,1498.8129961510422,1498.3435494281332,1500.5920377718744,1502.5465075051995,1508.3834609637775,1512.1167498300197,1527.3786291753574,1538.109727574251,1556.1373520159375,1567.8902697479477,1577.853057883222,1582.3588873405631,1581.557606488225
394705,34,"Indianapolis, IN",msa,IN,926.6940823369878,929.0319963529597,935.517923991715,939.4882902527143,945.4460516756254,946.759603589311,948.6056215845651,948.9805290549247,951.6154474082133,951.4996781934966,953.1421305141776,952.9992444322534,953.0210647407113,953.830605531091,958.0829747900364,965.6903979020254,973.2717785165839,977.3532672447628,979.7504129538358,976.7390886887687,973.6707753723115,971.6070015754033,968.5635430943474,966.8697989057582,967.6149434757879,976.1642867918437,985.4128726878763,994.7842620648953,1001.3344930944245,1007.1337343679612,1009.0322267095802,1009.6196451127975,1008.9233974054423,1009.6781100384126,1008.3807194072766,1011.5764780065019,1014.1025429337573,1021.6150231793449,1026.8334926746988,1034.75401564196,1040.8180411635797,1047.0436626968788,1048.8953368077111,1050.3314841061897,1047.2517975335957,1045.634418083354,1045.9846406367346,1048.584348986219,1052.7913506600846,1058.3590417969322,1068.1443484300228,1079.367798094816,1085.834416366982,1091.6561758795415,1092.4286827865424,1092.4094371968904,1094.480059350083,1093.0222720752865,1090.5117290516534,1086.4380718148807,1092.8399806644588,1105.9461282033383,1119.2293023207226,1124.950766908982,1137.7682378894615,1146.2935870140022,1156.1315146790143,1160.6643720338172,1164.8267240538842,1170.3431168128363,1167.9510968879724,1173.6329476548924,1178.231702231228,1186.890316729628,1193.9419471246129,1204.920471216893,1223.1455351840023,1240.664021208744,1262.7858590838848,1282.0433927787492,1297.70623097452,1308.1981745061685,1313.6259873038407,1315.5373269252361,1316.7647028564124,1323.7316176570766,1339.7750297155603,1360.7620954804033,1380.1134149198658,1401.443945340969,1419.9422472191925,1430.8602750564653,1430.6835997994572,1424.957208548352,1420.8627035051018,1422.5838091545477,1427.3483702514056,1431.5626631912487,1439.8872854453723,1448.9381040696614,1461.5727889381694,1468.435931879065,1474.690775100402,1478.8423551241362,1481.4080804925431,1482.0179808227151,1483.2690240425895,1487.7562592213835,1494.6702284035132,1505.3521559141248,1513.0344461183902,1515.8473165803173,1521.1427588288973,1527.8499507282193,1545.0302255919198,1552.670590294267,1558.7835314698366,1550.2287845319986
